date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:03:12	95041/95041	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/services-2.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/services-2.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:13	92317/92317	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/services-3.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/services-3.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:13	96566/96566	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/events-list.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/events-list.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:13	96243/96243	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/events-list-left-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/events-list-left-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:13	105951/105951	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/events-list-both-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/events-list-both-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:14	90181/90181	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/events-list-fullwidth.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/events-list-fullwidth.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:14	89371/89371	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/events-list-parallax.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/events-list-parallax.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:14	90557/90557	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/event-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/event-single.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:14	95393/95393	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/event-single-right-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/event-single-right-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:15	95407/95407	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/event-single-left-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/event-single-left-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:15	105789/105789	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/event-single-both-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/event-single-both-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:15	95266/95266	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/event-single-full-width-image.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/event-single-full-width-image.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:15	98624/98624	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/event-single-full-width-map.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/event-single-full-width-map.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:16	95769/95769	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/event-single-full-width-slider.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/event-single-full-width-slider.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:16	90604/90604	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/event-single-full-width-video.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/event-single-full-width-video.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:16	93319/93319	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/events-calendar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/events-calendar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:16	91707/91707	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/contact.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/contact.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:16	91215/91215	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/contact-2.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/contact-2.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:17	94393/94393	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/contact-3.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/contact-3.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:17	105019/105019	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/contact-4.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/contact-4.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:17	92294/92294	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/contact-5.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/contact-5.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:17	90696/90696	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/contact-6.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/contact-6.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:18	89283/89283	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/contact-7.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/contact-7.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:18	105838/105838	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/faqs.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/faqs.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:18	105629/105629	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/faqs-2.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/faqs-2.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:18	92865/92865	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/faqs-3.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/faqs-3.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:19	94943/94943	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/faqs-4.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/faqs-4.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:19	87355/87355	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/full-width.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/full-width.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:19	91036/91036	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/full-width-wide.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/full-width-wide.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:19	100905/100905	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/right-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/right-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:20	97263/97263	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/left-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/left-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:20	103763/103763	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:17%20GMT	https://themes.semicolonweb.com/html/canvas/v6/both-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/both-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:20	103777/103777	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:17%20GMT	https://themes.semicolonweb.com/html/canvas/v6/both-right-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/both-right-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:20	103787/103787	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:17%20GMT	https://themes.semicolonweb.com/html/canvas/v6/both-left-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/both-left-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:21	88058/88058	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/page-submenu.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/page-submenu.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:21	90790/90790	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/side-navigation.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/side-navigation.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:21	91303/91303	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/login-register.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/login-register.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:21	88095/88095	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/login-register-2.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/login-register-2.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:22	87887/87887	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/login-register-3.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/login-register-3.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:22	4462/4462	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/login-1.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/login-1.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:22	4574/4574	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/login-2.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/login-2.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:22	9587/9587	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/coming-soon.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/coming-soon.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:23	8146/8146	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/coming-soon-2.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/coming-soon-2.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:23	8401/8401	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/coming-soon-3.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/coming-soon-3.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:23	85910/85910	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:17%20GMT	https://themes.semicolonweb.com/html/canvas/v6/404.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/404.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:23	84675/84675	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:17%20GMT	https://themes.semicolonweb.com/html/canvas/v6/404-2.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/404-2.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:24	84981/84981	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:17%20GMT	https://themes.semicolonweb.com/html/canvas/v6/404-3.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/404-3.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:24	3089/3089	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:17%20GMT	https://themes.semicolonweb.com/html/canvas/v6/blank-page.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/blank-page.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:24	5198/5198	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/maintenance.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/maintenance.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:24	94603/94603	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/sitemap.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/sitemap.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:25	103096/103096	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-1.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-1.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:25	97792/97792	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-2.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-2.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:25	100109/100109	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-3.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-3.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:25	104839/104839	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:26	101482/101482	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-5.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-5.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:26	104525/104525	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-6.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-6.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:26	106395/106395	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-mixed-masonry.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-mixed-masonry.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:26	97808/97808	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-2-masonry.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-2-masonry.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:27	100034/100034	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-3-masonry.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-3-masonry.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:27	104807/104807	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-masonry.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-masonry.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:27	101415/101415	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-5-masonry.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-5-masonry.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:27	104482/104482	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-6-masonry.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-6-masonry.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:28	103999/103999	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-jpagination.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-jpagination.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:28	93030/93030	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-infinity-scroll.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-infinity-scroll.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:28	105184/105184	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-ajax.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-ajax.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:28	104135/104135	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-ajax-in-modal.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-ajax-in-modal.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:28	90675/90675	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-filter-styles.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-filter-styles.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:29	93941/93941	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-single-extended.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-single-extended.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:29	101119/101119	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-single-fullwidth.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-single-fullwidth.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:29	101476/101476	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-single-gallery-full.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-single-gallery-full.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:29	107669/107669	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-single-video-fullwidth-left-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-single-video-fullwidth-left-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:30	108826/108826	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-single-thumbs-right-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-single-thumbs-right-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:30	110551/110551	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-single-video-both-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-single-video-both-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:30	104845/104845	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:19%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-nomargin.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-nomargin.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:30	106688/106688	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-1-alt-right-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-1-alt-right-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
03:03:31	105621/105621	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/portfolio-3-left-sidebar.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/portfolio-3-left-sidebar.html	(from https://themes.semicolonweb.com/html/canvas/v6/intro.html)
